doi,year,final_decision,hard_filter_status,1_population_decision,1_population_quote,1_population_verified,2_concept_decision,2_concept_quote,2_concept_verified,3_context_decision,3_context_quote,3_context_verified,4_methodology_decision,4_methodology_quote,4_methodology_verified,5_geography_decision,5_geography_quote,5_geography_verified,final_decision
10.1080/17565529.2013.789791,2013.0,unclear,pass,yes,Farmers were interviewed across four districts,True,unclear,"Most adaptation strategies were thought to be development-facing actions to reduce vulnerability, rather than specifically addressing climate change.",True,yes,increased temperatures and unpredictable precipitation,True,yes,Farmers were interviewed across four districts and climate change observations were reported,True,yes,Mid-Hills regions of Nepal,True,unclear
10.1007/s10584-016-1792-0,2017.0,unclear,pass,yes,small and medium-sized farmers,True,unclear_bad_quote,climate change adaptive capacity and vulnerability of smallholder agricultural livelihoods,False,yes,Climate change is one of the main threats to rural livelihoods in Central America,True,yes,Adaptive capacity was estimated using ranking techniques for municipalities and descriptive multivariate analysis.,True,yes,four countries in Central America,True,unclear
10.1016/j.agee.2019.04.004.,2019.0,unclear,pass,yes,"This study examines whether agroecological farming practices, when employed by highly vulnerable households in sub-Saharan Africa",True,unclear_bad_quote,Participatory agroecological research on climate change adaptation improves smallholder farmer household food security and dietary diversity,False,unclear,,False,yes,Longitudinal mixed effects models were used with 203 matched households,True,yes,"The research involved a four-year study with 425 smallholder households, selected purposively based on high levels of food insecurity and/or positive HIV status.",True,unclear
10.1016/j.envsci.2008.11.002,2009.0,unclear,pass,yes,farm households,True,yes,adaptation measures,True,yes,climate change is expected to adversely affect agricultural production in Africa.,True,yes,We find that the most common adaptation strategies include,True,unclear_bad_quote,Ethiopia and South Africa,False,unclear
10.1016/j.ijdrr.2018.01.032,2018.0,include,pass,yes,farmers to adapt to climate events,True,yes,adaptive measures taken by farmers,True,yes,hydrological drought in 2015 and 2016,True,yes,interviewed farmers were able to implement first-best adaptive measures,True,yes,"Suphanburi Province, Thailand",True,include
10.1186/s40066-017-0100-1,2017.0,include,pass,yes,smallholder farmers,True,yes,adaptation strategies they practice,True,yes,"climate variability, and 85% made attempts to adapt using practices like crop diversification",True,yes,a multinomial logit model was employed,True,yes,Central Rift Valley of Ethiopia,True,include
10.1016/j.gloenvcha.2011.11.012,2012.0,include,pass,yes,farmers’ adaptation to climate change,True,yes,farmers’ adaptation to climate change,True,yes,"system of relatively high agricultural potential, whereas the Gairo ward represents a system of low agricultural potential.",True,yes,"A household survey, a rapid rural appraisal and, a stakeholder workshop were used for data collection",True,yes,Morogoro region of Tanzania,True,include
10.1007/s10668-023-04301-x,2023.0,include,pass,yes,A total of 260 rice farmers from Nong Cong district were selected as the sample for the study.,True,yes,The primary objective of this study is to conduct an economic assessment of the effect of adaptation strategies on the agricultural performance of rice farmers.,True,yes,"Climate change impacts, including rising temperatures, erratic changes in the frequency and quantity of rainfall, and the prevalence of extreme weather phenomena, pose threats to rice cultivation.",True,yes,Collected data were analyzed using propensity scores matching (PSM) and the analysis of variance (ANOVA) technique,True,yes,A total of 260 rice farmers from Nong Cong district were selected as the sample for the study.,True,include
10.1016/j.jenvman.2019.109456,2019.0,include,pass,yes,350 farmers from Kermanshah district in western of Iran were selected as our sample,True,yes,Understanding adaptation to CC has become a major concern for farmers,True,yes,Climate change (CC) poses severe threats to the agriculture sector in developing countries,True,yes,"Structural equation modeling found a complex relationship between overall CC belief, risk perception, psychological distance, trust and risk salience, and farmers' adaptation behaviors",True,yes,350 farmers from Kermanshah district in western of Iran were selected as our sample,True,include
10.1016/j.landusepol.2018.08.018,2018.0,include,pass,yes,farm households,True,yes,adaptation measures,True,yes,climate variability and the adaptation measures utilized by farm households,True,yes,A dataset of 600 respondents was collected using structured questionnaire,True,yes,Khyber Pakhtunkhwa province of Pakistan,True,include
10.1186/s40066-017-0144-2,2017.0,include,pass,yes,smallholder farmers’ decisions to adopt adaptation options,True,yes,adopt adaptation options to climate change and variability,True,yes,negative impact of climate change and variability in the study area,True,yes,"quantitative and qualitative data were collected using a semi-structured questionnaire, focused group discussions, and key informant interviews",True,yes,Muger River sub-basin of the Blue Nile basin of Ethiopia,True,include
10.1016/j.landusepol.2017.10.023,2018.0,include,pass,yes,small-scale farmers,True,yes,adaptation to climate change,True,yes,extreme weather conditions due to climate change,True,yes,binary logit model and multivariate probit model,True,yes,Central Region of Viet Nam,True,include
10.1007/s10661-019-7651-5,2019.0,include,pass,yes,"extensive field surveys, involving 116 farm households",True,yes,adaptation towards it have been studied,True,yes,"fluctuating temperature, evidence of yearly long droughts, and a steady shift in rainfall patterns",True,yes,"extensive field surveys, involving 116 farm households",True,yes,Charsadda district (lowlands) of Khyber Pakhtunkhwa province of Pakistan,True,include
10.1007/s11069-020-04127-0,2020.0,include,pass,yes,Smallholder farmers in Nepal are vulnerable to climate change-related extreme weather events.,True,yes,"Adaptation in the agriculture sector is needed to mitigate social, economic, and ecological impacts from increasing levels of hazard activity.",True,yes,"floods, cold spells, and heat waves",True,yes,a household survey of 350 farmers in the Terai region of Nepal was carried out,True,yes,Terai region of Nepal,True,include
10.1016/j.jenvman.2017.04.073,2017.0,include,pass,yes,smallholder farmers,True,yes,adaptation to climate change,True,yes,experiencing a drought,True,yes,"structured questionnaire, focus group discussions and key informant interviews",True,yes,Hwedza District in Zimbabwe,True,include
10.1016/j.envdev.2017.06.006,2017.0,include,pass,yes,smallholder farmers’ choice,True,yes,choice of coping and adaptation strategies to climate change,True,yes,climate change and variability in the central highlands of Ethiopia,True,yes,Binary logistic regression modeling was used based on a survey of 200 farmers.,True,yes,central highlands of Ethiopia,True,include
10.1016/j.landusepol.2021.105295,2021.0,include,pass,yes,Farmers in the riverine char islands of Bangladesh,True,yes,Agricultural adaptations to climate change,True,yes,"droughts, river erosion, and floods are the major climatic risks",True,yes,"Survey data were collected from 98 households, and focus group discussions",True,yes,Rydas Bari char under the Gaibandha District of Bangladesh,True,include
10.1016/j.scitotenv.2015.11.125,2016.0,include,pass,yes,We interviewed a total of 450 farming households,True,yes,This article investigates the farm level risk perceptions and different aspects of vulnerability to climate change including sensitivity and adaptive capacity,True,yes,"The country has experienced many severe floods, droughts and storms over the last decades.",True,yes,We interviewed a total of 450 farming households through structured questionnaires,True,yes,in three districts of Punjab province of Pakistan.,True,include
10.1016/j.agrformet.2016.04.010.,2016.0,include,pass,yes,Niger millet growers,True,yes,assessing the impacts of 10-days and seasonal forecasts on Niger millet growers' cropping practices and their income,True,yes,"crucial decisions based on some characteristics of the rainy season such as the onset, the offset, the cumulated rainfall or the occurrence of dry spells",True,yes,we apply an ex-ante approach based on the crop model SARRA-H coupled with an economic model that simulates the choice of cropping strategies among 24 available,True,yes,Niger millet growers,True,include
10.1016/j.crm.2014.02.001.,2014.0,include,pass,yes,participatory research with farmers from two agro-ecological zones of Senegal,True,yes,improving resilience of African agriculture to climate shocks,True,yes,climate forecasts may be able to help Senegalese farmers adapt to climate variability,True,yes,This article presents results from participatory research with farmers,True,yes,"two agro-ecological zones of Senegal, West Africa",True,include
10.1016/j.crm.2019.100204,2020.0,include,pass,yes,African indigenous vegetable (AIV) farmers,True,yes,adaptive capacity (AC),True,yes,climate change (CC) is resulting in unpredictable alterations in weather patterns,True,yes,Quantitative data from 269 African indigenous vegetable (AIV) farmers,True,yes,three selected agro-climatic zones in Kenya,True,include
10.1371/journal.pone.0219393,2019.0,include,pass,yes,households’ resilience to climate change-induced shocks,True,yes,Climate Resilience Index (CRI) based on the three resilience capacities,True,yes,households’ resilience to climate change-induced shocks,True,yes,principal component analysis (PCA) and multiple regression analysis,True,yes,"Dinki watershed, northcentral highlands of Ethiopia",True,include
10.1016/j.jenvman.2012.10.036,2013.0,include,pass,yes,Based on farm household and Participatory Rural Appraisal data collected from districts in various agroecological zones in Kenya,True,yes,"this paper examines farmers' perceptions of climate change, ongoing adaptation measures, and factors influencing farmers' decisions to adapt.",True,yes,"Countries in Sub-Saharan Africa are particularly vulnerable to climate change, given dependence on agricultural production",True,yes,Based on farm household and Participatory Rural Appraisal data collected from districts in various agroecological zones in Kenya,True,yes,data collected from districts in various agroecological zones in Kenya,True,include
10.5539/sar.v2n3p107,2013.0,include,pass,yes,Farmers of central Nigeria,True,yes,adaptation strategies to climate change among farmers,True,yes,"excessive high temperatures, low and irregular rainfall pattern as well as low crop yields",True,yes,Multi-Stage sampling technique was used to source respondents for the study.,True,yes,Farmers of central Nigeria,True,include
10.1108/ijccsm-01-2019-0004,2020.0,include,pass,yes,households’ adaptation decisions,True,yes,determinants of household decisions to adapt,True,yes,households’ decisions in both adaptation status and intensity.,True,yes,double hurdle model and multivariate probit model,True,yes,rural Cambodia,True,include
10.1016/j.envsci.2019.08.006,2019.0,include,pass,yes,smallholder farmers,True,yes,derivation of an adaptation index,True,yes,climate change adaptation practices,True,yes,questionnaire survey of 720 farming households,True,yes,Nepal,True,include
10.9734/ajaees/2024/v42i112612,2024.0,include,pass,yes,smallholder farmers,True,yes,adaptation mechanisms,True,yes,climate change,True,yes,World Bank’s CGAP survey (2016),True,yes,Côte d'Ivoire,True,include
10.1016/j.ecolecon.2017.08.006,2018.0,include,pass,yes,survey of 422 rice farmers in Nepal,True,yes,farmers' decision-making in adopting climate change adaptation strategies,True,yes,experience with climate change impacts such as drought and flood,True,yes,Based on a survey of 422 rice farmers in Nepal,True,yes,survey of 422 rice farmers in Nepal,True,include
10.1016/j.envsci.2014.04.002,2014.0,include,pass,yes,"Data was obtained from structured interviews with 598 rice farmers in the Mekong Delta, Vietnam",True,yes,investigate the adaptation intention of farmers,True,yes,in response to climate change,True,yes,Structural equation modelling was used for investigating the relationships between constructs.,True,yes,"Mekong Delta, Vietnam",True,include
10.3390/sci2040087,2020.0,include,pass,yes,A survey in 300 agricultural households was carried out,True,yes,"estimated the determinants of, and evaluated the relationship among, adaptation practices using the multivariate probit model.",True,yes,This study assessed farmers’ perception of climate change,True,yes,"estimated the determinants of, and evaluated the relationship among, adaptation practices using the multivariate probit model.",True,yes,A survey in 300 agricultural households was carried out covering 10 sample districts considering five agro-ecological zones,True,include
10.1016/j.landusepol.2020.104553,2020.0,include,pass,yes,farmers’ decision-making,True,yes,Adaptation to climate change is a matter of urgent social scientific analysis.,True,yes,Marvdasht County in Iran – a case that exemplifies agricultural stakeholder decision-making in arid and drought-prone regions,True,yes,employing a correlational survey among 256 farmer-stakeholders.,True,yes,Marvdasht County in Iran,True,include
10.1371/journal.pone.0196392,2018.0,include,pass,yes,Smallholder farming systems are vulnerable to a number of challenges,True,yes,"We examine two dimensions wherein smallholder farmers may adapt agricultural practices; through intensification (i.e., adopt more practices) or diversification (i.e. adopt different practices)",True,yes,compounded by uncertainty of climatic patterns,True,yes,We use data on 5314 randomly sampled households located in 38 sites in 15 countries across four regions,True,yes,"East and West Africa, South Asia, and Central America",True,include
10.1007/s00267-014-0415-7,2014.0,include,pass,yes,a representative sample survey of smallholder farmers in northern Ethiopia,True,yes,farm-level risk-reduction measures,True,yes,drought risk in the developing countries cultural context,True,yes,a representative sample survey of smallholder farmers in northern Ethiopia,True,yes,northern Ethiopia,True,include
10.1007/s00267-013-0039-3,2013.0,include,pass,yes,survey of 400 smallholder farmers,True,yes,farmers’ choice of adaptation measures to climate change and variability,True,yes,climate change and associated risks are expected to have serious consequences for agriculture and food security,True,yes,"Multinomial logit model, employing the results from a survey of 400 smallholder farmers",True,yes,"survey of 400 smallholder farmers in three districts in Tigray, northern Ethiopian.",True,include
10.1080/14693062.2017.1389688,2017.0,include,pass,yes,Nepalese farmers,True,yes,willingness to support the implementation of adaptation programmes,True,yes,"climate adaptive crop species and varieties, improved soil quality and irrigation and the provision of training in climate adaptive farming.",True,yes,We then employed a choice experiment framework,True,yes,Nepalese farmers,True,include
10.1016/j.gloenvcha.2009.01.002,2009.0,include,pass,yes,farmers to adapt to climate change,True,yes,methods used by farmers to adapt to climate change,True,yes,adapt to climate change,True,yes,Results from the discrete choice model employed,True,yes,Nile Basin of Ethiopia,True,include
10.1038/s41558-018-0371-y,2019.0,exclude,pass,no,,False,yes,Adaptation behaviour is of critical importance to reduce or avoid negative impacts of climate change.,True,unclear,,False,yes,We conduct a series of meta-analyses using data from 106 studies (90 papers) conducted in 23 different countries,True,unclear,,False,exclude
10.1111/rode.12062,2013.0,exclude,pass,unclear,,False,no,,False,no,,False,unclear,,False,unclear_bad_quote,Nepal,False,exclude
10.1016/j.gloenvcha.2012.11.008,2013.0,exclude,pass,no,irrigators in Australia's Murray-Darling Basin,True,yes,"Farmers convinced that climate change is occurring are more likely to plan accommodating, but not expansive, strategies.",True,unclear_bad_quote,Climate change is likely to require irrigators... cope with less water,False,unclear_bad_quote,Using historical surveys we provide a comparison...,False,no,Australia's Murray-Darling Basin,True,exclude
10.1016/j.gloenvcha.2013.12.002,2014.0,exclude,pass,unclear,,False,unclear_bad_quote,Reconceptualising adaptation to climate change,False,unclear,,False,no,This re-conceptualisation of adaptation pathways aims to inform decision makers,True,unclear,,False,exclude
10.1080/17565529.2014.951013,2014.0,exclude,pass,unclear,,False,yes,barriers that impede the effective implementation of adaptation strategies,True,yes,vulnerability of agriculture-dependent households to climate variability,True,no,systematic literature review,True,yes,northeast Ghana,True,exclude
10.1007/s11027-011-9352-4,2012.0,exclude,pass,no,,False,yes,best water management strategies to cope with droughts,True,yes,an increasing tendency in drought frequency and severity is observed in China,True,yes,historical droughts and their impacts in China over the period of 1950–2009 are analyzed,True,yes,China,True,exclude
10.3390/land5030019,2016.0,exclude,pass,no,Medium-scale farms have become a major force in Malawi’s agricultural sector,True,unclear,,False,no,,False,yes,We identify the characteristics and pathways of entry into farming based on surveys of 300 medium-scale farmers,True,yes,Malawi’s most recent official agricultural survey indicates that these account for over a quarter of all land under cultivation in Malawi,True,exclude
10.1016/j.socec.2020.101590,2020.0,exclude,pass,no,A pilot experiment with 75 subjects was conducted,True,yes,Adaptation to climate change is an intricate decision-making process that requires balancing costs and uncertain benefits,True,unclear,,False,yes,A pilot experiment with 75 subjects was conducted,True,no,,False,exclude
10.1016/j.gloenvcha.2011.04.006,2011.0,exclude,pass,no,,False,yes,knowledge co-production as an institutional trigger or mechanism to enable learning and adapting,True,unclear,,False,yes,draws on three co-management cases from the Canadian Arctic,True,no,Canadian Arctic,True,exclude
10.1016/j.jenvman.2013.12.005,2014.0,exclude,pass,unclear,,False,no,The influence of farmer demographic characteristics on environmental behaviour,False,no,,False,no,This review addresses this gap by reviewing literature,True,unclear,,False,exclude
10.1016/j.eap.2016.01.001,2016.0,exclude,pass,unclear,,False,no,examining flood controls,False,unclear_bad_quote,"vulnerable to climatic changes, flooding",False,yes,We conducted face-to-face surveys with 1011 respondents of different socio-demographic strata and with seven experts in Bangladesh.,True,yes,Bangladesh,True,exclude
10.1111/agec.12308,2016.0,exclude,pass,no,Medium‐scale farms (defined here as farm holdings between 5 and 100 hectares) account for a rising share of total farmland,True,no,,False,unclear,,False,yes,We also conducted detailed life history surveys of medium‐scale farmers in each of these four countries,True,yes,"This study assesses changes over the past decade in the farm size distributions of Ghana, Kenya, Tanzania, and Zambia",True,exclude
10.1016/j.jenvman.2014.07.025,2014.0,exclude,pass,no,climate resilient urban areas,True,unclear,,False,no,green urban infrastructure,True,unclear,,False,no,cities,True,exclude
10.1016/j.foodpol.2014.05.005,2014.0,exclude,pass,unclear,,False,no,examining adaptation to falling land-labor ratios using a comprehensive theoretical framework,False,no,,False,no,examining adaptation to falling land-labor ratios using a comprehensive theoretical framework,False,unclear,"Today these concerns are particularly relevant to Africa, with its rapid population growth",True,exclude
10.1007/s10584-013-0700-0,2013.0,exclude,pass,no,Survey data collected from Iowa farmers,True,unclear,adaptation and mitigative management strategies,False,no,,False,yes,Survey data collected from Iowa farmers,True,no,Iowa farmers,True,exclude
10.1016/s0165-1765(03)00091-0,2003.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1016/j.gloenvcha.2010.05.001,2010.0,exclude,pass,no,"These examples span a range of activities from small adjustments (or coping), to building adaptive capacity, to implementing actions and to creating deeper systemic change in public and private organisations in a range of sectors.",True,yes,This paper investigates whether and to what extent a wide range of actors in the UK are adapting to climate change,True,no,sectors that are not dependent on large scale infrastructure appear to be investing far less effort and resources in preparing for climate change.,True,yes,We document evidence of over 300 examples of early adopters of adaptation practice to climate change in the UK,True,no,This paper investigates whether and to what extent a wide range of actors in the UK are adapting to climate change,True,exclude
10.1002/wcc.565,2018.0,exclude,pass,unclear,,False,unclear,,False,unclear,,False,no,social scientific approaches to human vulnerability draw vital attention,True,unclear,,False,exclude
10.1175/2010bams2906.1,2010.0,exclude,pass,unclear,,False,unclear,,False,unclear,,False,no,,False,unclear,,False,exclude
10.1016/j.landusepol.2007.09.002,2008.0,exclude,pass,unclear,,False,no,land fragmentation,True,unclear,,False,yes,"structured and semi-structured interviews, and group discussions",True,yes,Nepal,True,exclude
10.1080/14494035.2018.1497933,2018.0,exclude,pass,no,,False,no,,False,no,,False,no,,False,unclear,,False,exclude
10.1016/j.agwat.2015.03.014,2015.0,exclude,pass,no,Efforts to develop adaptation strategies for agricultural water management,True,yes,developing priorities for the adaptation of water resources for irrigation,True,yes,"Climate change is expected to intensify the existing risks, particularly in regions where water scarcity is already a concern",True,no,reviewing over 168 highly relevant publications that appeared in the last 15 years,True,no,European regions and evaluating adaptation strategies,False,exclude
10.1073/pnas.1205276109,2012.0,exclude,pass,unclear,,False,no,"Climate dice have become more loaded, indicating rapid global warming.",False,unclear,,False,no,"Climate dice have become more loaded, indicating rapid global warming.",False,unclear,,False,exclude
10.1016/s0959-3780(01)00026-7,2002.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1038/s41558-021-01170-y,2021.0,exclude,pass,unclear,,False,yes,Assessing global progress on human adaptation to climate change,True,unclear,,False,no,"We systematically screened &amp;gt;48,000 articles using machine learning methods and a global network of 126 researchers.",True,unclear,,False,exclude
10.1016/j.jrurstud.2015.03.009,2015.0,exclude,pass,unclear,,False,unclear,,False,unclear,,False,no,We synthesize existing literature,True,unclear,across the globe,True,exclude
10.5751/es-05732-180340,2013.0,exclude,pass,no,,False,yes,The need to track climate change adaptation progress is being increasingly recognized,True,unclear,,False,no,We developed a typology of approaches by which climate change adaptation can be tracked globally at a national level.,True,unclear,,False,exclude
10.1086/601447,1995.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1016/j.gloenvcha.2006.05.002,2007.0,exclude,pass,unclear,,False,no,This paper presents a generally applicable conceptual framework of vulnerability,True,unclear,,False,no,This paper presents a generally applicable conceptual framework of vulnerability,True,unclear,,False,exclude
10.1007/s11027-013-9475-x,2014.0,exclude,pass,unclear,,False,yes,a focus on building resilience is an important objective,True,unclear,,False,no,This paper identifies factors important to understanding the evolution of resilience over time and space,True,unclear,,False,exclude
10.18356/d6cb6489-en,2017.0,exclude,pass,unclear,,False,unclear,,False,unclear,,False,no,,False,unclear,,False,exclude
10.1016/j.jclepro.2021.129388,2021.0,exclude,pass,no,The valorization and the recycling of this by-product can represent a successful strategy for the implementation of circular economy models in the agri-food industry.,True,no,"For this purpose, the incorporation of OMWW in the brick-making process represents a promising solution",True,unclear,,False,yes,"To evaluate environmental impacts, a comparative Life Cycle Assessment is performed",True,unclear,olive oil producing countries around the Mediterranean Sea,True,exclude
10.3390/su11247224,2019.0,exclude,pass,no,"Managed temperate grasslands occupy 25% of the world, which is 70% of global agricultural land.",True,unclear,effectiveness of adaptation and mitigation options,True,yes,This review paper examines the impacts of climate change on managed temperate grasslands and grassland-based livestock,True,no,This review paper examines the impacts of climate change on managed temperate grasslands,True,unclear,,False,exclude
10.1016/j.cliser.2018.06.001,2018.0,exclude,pass,unclear,,False,no,evaluate the impact of climate services for the agricultural community,True,unclear,,False,no,This paper addresses the need for more rigorous evaluation,True,yes,Africa and around the world,True,exclude
10.1002/wcc.586,2019.0,exclude,pass,unclear,,False,yes,Weather and climate services (WCS) are expected to improve the capacity of Africa's agricultural sector to manage the risks of climate variability and change.,True,yes,This paper reviews 66 studies that have evaluated outcomes and/or impacts of agricultural WCS in Africa,True,no,This paper reviews 66 studies that have evaluated outcomes and/or impacts of agricultural WCS in Africa,True,yes,This paper reviews 66 studies that have evaluated outcomes and/or impacts of agricultural WCS in Africa,True,exclude
10.1016/j.agsy.2015.04.005,2015.0,exclude,pass,no,pastoralists and graziers,True,no,biodiversity conservation contracts,False,no,,False,yes,This research employs the theory of planned behaviour to help explain attitudinal and motivational influences on farmers' choices,True,no,northern Australia,True,exclude
10.2307/1239629,1977.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1016/j.gloenvcha.2005.01.002,2005.0,exclude,pass,no,two case studies—one from urban Germany and one from rural Zimbabwe,True,yes,Adaptation has emerged as an important area of research and assessment among climate change scientists.,True,unclear,,False,unclear_bad_quote,we examine two case studies—one from urban Germany and one from rural Zimbabwe,False,unclear,,False,exclude
10.1016/j.gloenvcha.2004.12.005,2005.0,exclude,pass,unclear,,False,no,Adaptation to these impacts is increasingly being observed in both physical and ecological systems as well as in human adjustments,True,no,,False,no,We review the nature of adaptation and the implications,True,unclear,,False,exclude
10.1007/s10584-008-9520-z,2008.0,exclude,pass,no,,False,yes,limits to such adaptation,True,no,,False,no,"review insights from history, sociology and psychology of risk",True,unclear,,False,exclude
10.1007/s11069-005-8604-6,2006.0,exclude,pass,no,residents of flood-prone urban areas,True,unclear,,False,no,residents of flood-prone urban areas,True,yes,representative quantitative telephone surveys and regression analyses,True,no,"Cologne, Germany",True,exclude
10.1016/j.geoforum.2019.05.019,2019.0,exclude,pass,no,urban residents,True,unclear,,False,no,,False,unclear,,False,yes,"Nanjing, China",True,exclude
10.1016/j.landusepol.2019.104430,2020.0,exclude,pass,unclear,,False,no,managing scarce irrigation water poses a major challenge globally because of changing climate,True,unclear,,False,yes,"applying logit, propensity score matching and multiple regression models to survey data",True,yes,survey data from two drought-prone and groundwater-depleted areas in Bangladesh,True,exclude
10.1016/j.gloenvcha.2008.12.003,2009.0,exclude,pass,no,,False,unclear_bad_quote,Strategies to adapt to an uncertain climate change,False,yes,"climate change, new infrastructure will have to be able to cope with a large range of changing climate conditions",True,no,,False,unclear,,False,exclude
10.1111/gec3.12121,2014.0,exclude,pass,unclear,,False,yes,An emerging adaptation literature takes on this intersectional approach to gender,True,yes,The impacts of climate variability and change impinge upon different lives and livelihoods within agrarian populations in complex ways.,True,no,"convincing these communities of the value of this shift will require an expanded, rigorous empirical base of evidence",True,unclear,,False,exclude
10.1080/17565529.2018.1562866,2019.0,exclude,pass,unclear,,False,yes,"Adaptation to climate change is an important research topic, especially in agriculture",True,unclear,,False,no,This paper aims to review empirical studies,True,unclear,,False,exclude
10.1080/17565529.2019.1613216,2020.0,exclude,pass,unclear,,False,no,"assesses the empirical knowledge base on gender-based differences in access, use and benefits from rural climate services",True,unclear,,False,no,This review assesses the empirical knowledge base,True,unclear,,False,exclude
10.1257/aer.100.1.557,2010.0,exclude,pass,unclear,,False,no,,False,no,,False,unclear,,False,yes,Vietnamese villages,True,exclude
10.1016/j.envsci.2019.10.007,2020.0,exclude,pass,unclear,,False,yes,adaptation and development pathways,True,unclear,,False,no,"mix of levers that combine policy, technology, education and awareness-raising",True,unclear,,False,exclude
10.1016/s2095-3119(17)61794-5,2018.0,exclude,pass,unclear,,False,yes,adaptation of this sector to the increasing weather events is imperative,True,unclear_bad_quote,"impacts of climate change on agriculture... through changes in precipitation, temperature and carbon dioxide fertilization",False,no,This study is aimed to document the likely impacts of climate change on Iran's agriculture and the current adaptation efforts made by government and farmers,True,yes,"impacts of climate change on agriculture are still shadowed with uncertainty. However, climate change is expected to adversely affect Iran's agricultural practices",True,exclude
10.1016/j.cosust.2013.04.003,2013.0,exclude,pass,unclear,,False,no,,False,unclear,,False,no,,False,unclear,,False,exclude
10.1007/s10584-017-1983-3,2017.0,exclude,pass,no,diverse land ownership types,True,unclear_bad_quote,"adaptation pathways, Climate adaptation planning and implementation",False,yes,"alterations in the amount and timing of precipitation, increased vegetation moisture stress",True,yes,quantitative content analysis to evaluate 44 adaptation-planning documents,True,unclear,,False,exclude
10.1002/ldr.771,2007.0,exclude,pass,unclear,,False,no,,False,no,,False,yes,Necessary information was obtained from discussions with groups and individual land users and a questionnaire survey covering 184 households,True,yes,mountain district in Nepal,True,exclude
10.1016/j.gloenvcha.2013.08.005,2013.0,exclude,pass,no,farmers in California,True,unclear,,False,no,climate change policy risks,True,yes,Based on a survey of 162 farmers in California,True,no,California farmers,False,exclude
10.1016/j.agee.2014.11.010,2015.0,exclude,pass,no,farmer survey data from New Zealand,True,yes,agricultural adaptation to climate change,True,no,farmer survey data from New Zealand,True,unclear,,False,no,farmer survey data from New Zealand,True,exclude
10.1016/j.gloenvcha.2012.01.001,2012.0,exclude,pass,no,The wine industry is increasingly recognized as especially vulnerable to climate change,True,yes,Farm-scale adaptive responses to environmental stresses,True,no,Northern California,False,yes,We conducted 20 in-depth interviews with winegrowers,True,no,Northern California,False,exclude
10.1016/j.gloenvcha.2010.09.012,2011.0,exclude,pass,unclear,,False,yes,Understanding of the magnitude of the adaptation challenge at a global scale,True,unclear,,False,yes,Here we develop and apply a methodology to track and characterize adaptation action,True,no,Adaptation action is more frequently reported in developed nations,True,exclude
10.3390/su11051303,2019.0,exclude,pass,yes,Greek smallholder farmers,True,no,,False,unclear,perceptions of risk,True,yes,test their robustness and validity using a sample of Greek smallholder farmers,True,no,Greek smallholder farmers,True,exclude
10.1038/s41558-017-0065-x,2018.0,exclude,pass,unclear,,False,unclear_bad_quote,building adaptive capacity,False,unclear,,False,no,propos[e] an approach,False,unclear,,False,exclude
10.1073/pnas.0701855104,2007.0,exclude,pass,yes,"populations, predominantly in developing countries, referred to as “subsistence” or “smallholder” farmers",True,unclear,,False,yes,"impacts of global climate change will be felt among the populations, predominantly in developing countries",True,no,"some recent work relevant to these farming systems is reviewed, a conceptual framework for understanding the diverse forms of impacts in an integrated manner is proposed",True,unclear,,False,exclude
10.1126/science.aaw9256,2019.0,exclude,pass,no,natural and seminatural ecosystems,True,unclear,mitigation and adaptation solutions,False,yes,vulnerability of biodiversity and ecosystems themselves to climate change,True,no,Many studies have investigated how nature-based solutions can contribute,True,unclear,,False,exclude
10.1016/j.envsci.2018.01.016,2018.0,exclude,pass,unclear,,False,no,theoretical foundations of these disciplinary traditions,True,no,,False,no,review the theoretical foundations,True,unclear,,False,exclude
10.2307/1236943,1967.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1007/s12571-018-0805-4,2018.0,exclude,pass,yes,survey of 240 farming households in the Kaski district of Nepal,True,no,,False,unclear,food security in rural areas of Nepal,True,yes,Through participatory assessment tools and a survey of 240 farming households,True,yes,Kaski district of Nepal,True,exclude
10.1038/s41558-020-0783-3,2020.0,exclude,pass,no,,False,no,mitigation of anthropogenic climate change,True,unclear,,False,yes,In a laboratory-based economic game,True,unclear,,False,exclude
10.1016/j.gloenvcha.2004.12.006,2005.0,exclude,pass,no,national level,True,yes,adaptive capacity,True,yes,climate variability,True,unclear,,False,yes,sub-Saharan Africa,True,exclude
10.1111/ajae.12195,2021.0,exclude,pass,no,The Transition from Small to Large Farms in Developing Economies,False,no,,False,no,,False,unclear,,False,yes,low‐ and middle‐income countries,True,exclude
